x,y
-809,700
189,-198
939,300
-400,-593
-51,-439
-626,-374
-189,-373
-432,623
683,-444
-778,-768
779,18
-682,-306
555,310
-409,792
-820,-240
964,-983
-714,910
-511,515
-902,859
487,-383
56,562
395,28
-579,-178
-230,-24
694,95
-705,649
-270,577
-785,-835
550,316
-973,-886
-23,454
73,916
350,-496
-141,-356
695,-84
-680,-634
130,669
567,670
314,978
-746,998
-808,120
-798,808
-485,-947
-423,-69
-936,874
-926,-690
-804,993
259,-264
746,-146
592,-613
-721,-285
55,-818
-961,-526
-849,469
-412,470
-125,-254
895,327
-602,346
833,-551
-628,-875
-642,947
20,-654
-223,342
106,-880
-108,100
-910,-588
-473,-587
76,409
415,-125
477,753
-78,-58
706,24
133,162
630,968
568,90
31,-115
466,-187
414,-377
-985,177
-959,-854
-889,639
759,35
348,-997
184,100
-880,378
-932,188
-122,-761
313,-833
-198,183
734,917
-266,-510
181,179
580,450
-480,470
554,-771
991,-770
392,399
330,-479
-410,-289
-572,881
-973,537
-450,312
-512,-566
735,738
-15,240
771,395
-702,-690
633,461
134,-418
-680,789
-930,-140
-643,-864
-870,665
-886,132
-547,-402
2,594
-238,353
-679,610
95,4
-306,-340
193,539
470,-873
191,466
905,-945
-773,948
-434,414
-460,-807
-648,-858
302,482
-161,-740
737,410
675,-468
-628,548
244,477
922,-591
-329,615
-381,425
-782,81
-104,-987
20,769
106,543
429,-524
-980,-658
-970,30
28,-868
-910,835
-884,-196
-597,-920
-545,-730
-160,-919
-100,-114
790,421
-298,-853
-288,-165
-176,830
-541,143
235,-390
670,-462
828,878
-518,312
516,-929
-544,-909
-57,-791
450,703
887,704
937,821
-149,-380
-550,-724
348,426
286,-452
62,-160
996,647
533,-575
-379,97
-770,441
-431,-93
-369,785
56,25
309,-283
780,-698
-70,852
748,518
-190,-31
-911,-545
534,-754
969,-826
119,724
518,995
-907,328
452,375
-670,-483
-660,205
-700,806
-702,733
12,-678
-728,-488
-890,682
144,-559
-916,-539
-804,456
756,5
-323,729
792,-338
253,-616
201,-806
690,-615
-214,672
598,-204
632,-620
-865,-601
-428,-600
-316,395
69,206
470,550
926,277
504,134
649,-266
-848,-247
-812,-590
-411,-246
60,-661
-539,508
495,-733
557,145
-505,92
-32,-250
768,365
-545,693
900,484
-972,-872
-733,642
614,-102
710,360
75,-380
548,-722
269,617
-113,-431
-863,-929
-853,-241
-416,-240
-981,513
-205,-20
-11,977
-774,991
224,93
260,-250
-365,-302
70,-374
-928,524
-990,-354
-92,796
856,-219
-467,-579
-118,-425
369,-307
-22,37
317,-497
-246,329
287,792
600,-963
722,720
185,515
281,977
-939,-416
-502,-415
-406,47
370,-486
430,319
-969,873
-532,874
581,-266
-722,750
611,-424
-886,-405
-788,130
960,-270
483,330
-168,-943
730,207
105,155
628,-70
-200,273
-833,-394
576,-260
135,-3
73,-881
570,-75
-496,130
-209,-594
192,-250
290,285
715,-475
314,-819
725,213
-187,885
-676,694
90,-527
126,-870
152,351
196,623
525,-599
-499,-922
910,-788
-38,227
399,228
972,90
-565,710
870,-187
-870,828
341,223
828,341
-284,171
-695,-861
91,-706
578,-588
684,562
-376,582
-787,-450
111,700
460,854
-478,305
520,-593
296,-301
-764,-281
-955,905
-642,-850
204,110
-708,782
-273,710
50,-357
537,-239
-523,-219
-888,-906
349,-290
297,-480
-118,998
692,49
630,-829
728,-294
-220,721
-282,-157
-735,-691
564,803
600,460
877,-952
27,598
-426,64
-837,-968
-278,716
498,183
-851,854
-564,130
-528,-213
532,-233
871,-767
308,59
406,594
745,60
404,521
-718,-337
-620,198
268,660
894,-598
591,-407
-247,-752
641,-290
-435,-803
-313,880
62,3
-475,-202
299,-808
247,-998
421,875
359,-3
-264,18
171,-54
-705,275
-697,890
-322,13
165,131
113,-59
612,820
412,8
-987,562
11,-336
422,696
883,-407
-167,301
791,4
-716,-665
228,830
-173,486
663,758
962,825
-561,-377
-962,-721
-992,568
-715,-844
904,820
-166,152
-120,497
-182,-381
279,768
-781,788
-843,-90
-416,-777
-354,101
556,-644
-747,372
-883,511
-935,321
-350,974
-698,-490
-540,850
-165,-27
609,-633
-131,-443
-852,-957
767,707
-207,501
178,312
389,532
511,-37
-601,-207
-513,-360
-792,979
-114,-89
323,-88
-302,-140
-110,784
-831,270
-456,-607
-857,-951
-735,732
-370,-833
877,471
137,661
-933,-7
466,-561
1,800
-51,610
937,-976
775,194
-27,-494
871,656
-189,676
-4,-325
519,-550
529,138
625,600
-445,-68
902,-812
-10,-140
437,549
487,666
-876,877
-599,-535
181,-195
-657,-540
-454,-935
-384,558
-348,215
-410,-663
43,-129
949,-616
-163,-786
-301,-720
-203,-185
258,964
-802,984
-776,-47
-838,-925
134,-792
222,-945
-331,569
8,35
667,-329
443,-37
140,154
541,498
-982,-704
637,960
914,-452
940,769
-896,-930
-547,-776
-50,30
776,-386
-188,96
-90,631
-438,-833
121,851
193,165
-807,990
967,-441
-33,384
-434,40
-408,-991
500,847
89,-185
829,-375
987,965
-73,985
799,914
300,35
50,-894
-690,-704
609,790
-417,394
882,-364
551,785
-920,-227
-144,-760
363,734
-48,-298
-38,390
-288,-539
-515,990
-140,113
-861,-401
-426,-473
-827,-817
71,333
97,-698
45,-888
107,-10
508,334
943,262
-370,590
318,210
450,329
-610,349
250,-483
687,-482
124,344
62,-534
-339,-878
-902,-52
118,529
832,-882
-994,359
4,-539
-507,477
928,-420
-872,-210
303,-472
339,-815
740,-471
550,-595
-911,-919
83,693
458,-184
-282,6
797,-718
215,812
492,-600
991,279
330,570
989,206
-546,899
-798,-103
-301,703
84,514
-291,-861
170,288
894,-435
-992,31
-896,493
-948,303
-120,-40
888,-250
-649,370
698,-374
-240,-923
-63,-287
694,-116
-316,21
408,-702
957,294
895,-584
-504,-30
504,-240
-7,776
-408,432
-131,-980
813,515
-151,997
-223,-569
188,463
-688,792
-750,-86
-463,-810
597,-830
998,-486
146,991
860,-420
-940,-210
-904,-553
-42,940
844,-953
-844,252
80,371
525,987
864,453
337,936
423,710
-699,-148
137,124
460,-943
670,587
-801,-425
-791,263
45,535
420,-342
907,-224
326,-4
138,-55
-263,-399
260,-624
-800,-604
-740,201
-928,150
343,350
317,-871
-210,-388
-98,607
-150,417
-783,-250
287,418
688,762
-286,556
-348,-322
774,536
965,-650
-430,777
-404,-254
-344,551
-5,17
492,823
-568,843
-969,499
-45,618
581,-640
-159,-450
298,957
-788,-244
-291,562
-14,-850
884,300
144,490
-916,510
82,-388
-80,782
-20,-665
329,-511
-635,-29
-86,967
602,587
-823,-80
672,-172
-398,-840
-388,-152
875,-567
474,-911
-464,792
-428,449
-490,-429
-89,-85
244,-434
593,-280
741,372
725,-161
-684,-295
214,855
501,131
-970,-881
649,783
248,439
988,249
-1,-490
896,660
844,470
-565,336
-130,264
-32,799
-156,-957
18,916
-667,59
-719,-131
341,-151
-170,865
680,-685
588,-274
-663,932
-386,-480
-290,-18
-801,998
582,-89
-129,85
-879,-413
520,-967
454,665
-606,685
543,-798
300,198
-770,-470
-237,-7
-958,-521
974,-612
-960,-594
-826,-402
-365,747
856,830
-553,696
-964,-336
44,-546
794,-48
-555,623
103,-720
590,-602
-410,223
-811,-121
1,-997
25,151
123,686
498,-191
-163,100
-752,-295
-93,-659
-604,357
-995,701
180,439
894,-972
154,-782
-696,768
250,-320
312,558
651,24
990,-510
114,-181
-14,573
22,230
263,-839
361,-304
457,158
-942,712
395,-720
892,86
-507,640
-70,641
668,378
-72,568
205,-844
704,35
-270,-171
628,979
175,445
612,446
941,-776
951,-88
-460,-295
316,-828
813,-22
-951,-155
-891,650
-213,-418
284,388
721,389
192,799
314,230
653,-304
28,-356
126,179
-998,-752
-653,-340
-495,1000
-567,-566
331,584
279,394
-781,414
-755,-617
716,395
-248,877
81,-345
187,805
125,-73
-508,-740
526,271
674,923
-350,600
-813,-622
85,528
-540,476
-7,939
234,-130
332,405
681,559
731,676
-632,887
178,-62
116,-940
-944,-920
-770,953
-333,954
-325,-683
-523,830
-924,486
-986,-392
-950,-735
-539,297
-210,-925
-104,225
-78,-806
-52,415
383,343
-581,825
630,220
-430,240
229,-124
728,755
189,477
127,-401
-594,-915
-584,-227
538,631
400,697
338,-181
374,-524
-686,-504
384,164
809,-596
-291,25
717,-185
555,985
-906,661
-880,-370
-383,436
-44,-98
615,-462
-349,20
427,-513
437,175
523,-51
-250,-755
-200,-638
171,995
-230,651
181,-569
570,-986
678,237
-444,-621
47,370
659,934
258,590
972,-821
-680,41
-732,-149
156,313
94,-565
932,-220
976,52
-870,-83
778,-687
848,806
-926,-15
-126,600
285,-620
782,186
-280,133
95,-744
496,-400
654,940
835,-934
-807,616
-530,-796
191,-282
29,888
438,-405
-971,-539
-510,610
-526,77
747,350
-3,-148
685,-528
-227,144
-720,211
-782,-667
517,827
54,-395
577,-620
-920,-601
850,478
-174,155
397,-56
209,-107
295,-333
-795,976
979,-455
-21,370
5,-661
502,145
-897,699
450,-45
999,951
937,73
811,900
348,-322
809,827
-313,-31
-215,504
184,775
994,-174
-307,915
118,155
66,-35
4,-913
467,309
-507,103
-471,-240
928,-794
303,-846
800,-40
748,-230
-625,-707
237,786
-128,99
221,253
610,-164
-352,391
-763,-641
-815,-831
307,27
-266,165
-256,853
21,-559
945,-440
-167,-610
-410,386
228,-81
-173,-425
212,-614
-736,401
298,-840
-265,-14
-169,448
509,-620
946,-619
-742,586
-28,-825
417,-209
-834,997
-557,-415
-425,-296
700,-675
750,-558
-214,-76
572,79
720,731
-63,-661
-366,-470
-316,-353
-368,-543
967,608
-530,627
-931,283
-895,-60
-257,-527
-997,-337
178,-599
284,551
-592,880
521,-260
860,-794
958,-259
-16,-465
-844,-122
419,-537
-970,705
-134,977
-535,633
-946,-399
-607,-933
-597,-245
-110,-127
-735,-179
-699,-522
-689,166
-541,818
670,213
-729,767
-354,-110
-853,-989
9,504
35,-527
907,-598
506,-942
230,-840
440,690
727,-34
-682,-168
763,-377
200,449
635,377
-774,243
-764,931
-339,171
0,-363
543,788
56,700
4,510
780,-23
-585,115
678,-300
620,-305
-450,-973
-380,520
-594,-752
304,398
278,-823
677,-552
-235,120
202,121
986,203
-762,603
-788,-618
894,614
82,-762
944,731
980,388
918,-490
730,-541
878,111
-326,352
3,-870
510,624
-579,660
99,-408
935,-136
-526,-460
679,-880
-684,-669
-285,-398
-187,137
-439,-865
-341,-330
-940,839
834,-592
-505,767
930,-130
367,696
-693,716
295,-870
305,-182
341,-525
-607,490
804,697
-633,-731
614,573
640,-458
512,296
121,640
59,-238
147,-391
522,984
-801,624
-853,434
-416,435
-139,-977
947,224
697,-705
-668,-567
-231,-566
-458,963
256,-448
-307,378
362,702
-770,-844
-760,-156
-211,840
-273,-38
112,-227
701,168
260,425
70,301
-553,322
283,594
-894,783
-743,198
-647,660
-621,-371
215,-99
-410,-151
-25,-340
27,-150
524,656
123,312
-278,-32
61,-566
472,466
-101,604
498,-565
-67,188
-41,-843
-31,-155
31,723
430,994
-604,-17
-255,137
769,460
242,943
-758,-484
140,666
-600,856
489,820
-287,-899
960,405
-850,-73
359,-751
-106,610
-605,-269
-507,266
233,76
329,538
606,-874
79,-391
135,672
73,-206
-987,-186
-490,620
284,14
817,477
290,960
218,-606
166,-796
-249,682
-970,168
28,-730
587,954
525,76
-499,-247
-551,-437
399,903
-403,215
-64,-319
-54,369
397,830
-930,698
-94,970
183,-442
331,210
-791,-648
-745,-303
776,826
-356,-720
239,621
177,-257
953,-790
-37,723
-109,-843
-412,-652
961,-175
-915,979
-550,-586
-478,980
-165,-775
-139,446
394,909
895,-795
767,-41
629,25
-638,698
379,-904
-523,456
485,246
10,919
-453,-303
323,-836
820,-30
159,261
-144,452
231,-425
432,-893
528,-431
-861,811
-923,-67
476,-621
-35,395
-436,51
-426,739
538,257
775,-554
150,-606
-752,754
-814,-124
58,-195
-195,113
154,267
493,-267
641,385
250,729
-820,61
114,868
-349,-354
0,-200
888,262
-477,400
335,-476
359,672
-480,-652
738,668
444,-533
-394,-878
43,-877
951,961
488,-261
-911,293
-674,-518
-953,821
-91,62
-81,750
-776,-795
-680,-333
-670,355
505,93
-870,-457
-834,-800
-433,-456
-996,370
12,160
-465,760
-126,226
-725,-857
-567,483
-290,-929
-913,-908
157,-240
-843,585
-320,360
-372,170
456,-173
464,442
-813,427
-474,-107
372,853
-227,-230
208,-302
244,-645
547,-836
-319,181
-892,319
794,-959
-950,314
-174,-219
-703,191
-278,-569
107,-758
406,-691
466,114
651,-887
-313,-405
463,-938
158,-820
892,-825
-507,-271
313,-532
461,120
-260,-394
800,-414
175,-466
951,-999
369,531
-256,479
554,-470
-472,-866
87,818
863,285
-608,-727
-49,957
-588,679
-239,833
-265,-388
857,470
910,-650
170,-460
904,-465
-834,623
-485,777
-172,-978
852,-655
315,-860
822,634
-162,-260
125,-984
720,357
-350,-311
530,233
-442,100
468,-645
-151,249
685,521
-385,-147
-688,44
50,-219
96,126
922,-290
-878,-80
-16,-839
455,998
44,-34
80,-377
-597,-619
-100,187
327,-500
824,306
-330,664
9,130
480,-285
-83,541
631,-870
789,470
825,127
-185,264
-175,952
-211,-957
-149,-79
348,727
591,-269
-764,557
-277,675
-303,-546
523,-962
-655,500
-335,670
30,-895
-122,963
241,-675
-150,-331
-783,-998
550,80
149,-264
159,424
-877,-660
-45,-130
390,-202
-574,280
-137,281
262,552
-860,-306
-752,917
-788,-992
236,-669
-327,157
894,240
-854,640
920,-791
-90,-654
918,-864
417,840
-120,635
-234,-433
385,-196
-326,-22
562,440
694,559
971,-853
-865,-300
-566,-233
-967,-577
280,727
741,-376
-648,866
-562,640
-223,106
116,-428
274,912
-750,589
24,-17
-38,-895
798,-623
-940,465
896,-88
419,512
367,322
-160,805
-669,-762
-733,943
614,199
640,-832
762,851
-166,990
460,-268
522,610
-863,-628
-514,-474
-478,-817
322,-202
845,-427
953,796
-606,-63
-231,-940
-181,-823
352,-360
190,810
-550,1000
-263,276
66,-946
-122,-997
-401,342
-704,533
72,0
-928,825
-563,-740
-553,-52
-56,754
283,220
-457,410
-128,-812
307,-884
-707,-519
814,610
-246,630
564,-319
-809,-796
-749,9
-713,-334
-410,-525
27,-524
-450,76
-841,420
-466,-457
-440,764
360,-873
709,-719
430,620
-979,486
242,569
216,-652
651,-724
-748,-170
-199,826
88,102
140,292
-824,774
210,-467
-50,168
-451,-176
-14,-175
325,-709
920,632
519,288
918,559
-882,769
-20,10
193,303
201,918
289,765
165,-991
638,919
-799,-509
536,642
346,518
755,-775
567,-826
627,-21
314,-518
-970,-206
988,924
587,580
525,-298
535,390
910,-487
926,46
972,391
373,-692
932,992
-130,939
732,180
680,-10
776,452
-695,-560
15,539
-47,-339
147,658
-913,678
885,395
-863,795
520,-292
921,52
-135,945
194,-277
579,-466
102,134
40,-744
389,-590
477,-743
547,750
573,-281
-826,273
-427,544
820,-404
-677,-385
-519,955
692,350
-831,-852
215,950
153,72
-97,-857
61,483
775,-928
532,68
-626,-447
-538,-600
-778,-841
-620,499
894,-297
-854,103
-758,565
463,648
401,-230
950,766
888,-112
-922,-590
-912,98
-537,-779
-138,-508
299,-507
770,-922
-569,437
207,-96
606,175
-767,-302
-819,-492
-757,386
738,294
7,-908
17,-220
-957,-426
-460,380
-763,571
412,309
448,-34
-367,-210
60,-897
844,-815
932,-968
-956,-605
940,-353
-870,-831
64,-24
900,248
275,196
-619,-81
19,-548
-33,-738
526,946
-534,966
-935,622
151,-429
552,-85
-11,741
-510,-138
773,823
-227,-604
707,203
645,-675
-319,-193
142,956
-259,612
507,-609
-944,-245
-894,-128
-421,-470
702,-922
-986,283
-549,284
-779,761
-841,-117
-903,-995
528,618
466,-260
913,429
-524,-999
410,-192
819,767
-251,99
621,28
220,-316
-850,-984
-181,-660
657,-315
-4,-24
960,-506
-994,-763
615,213
625,901
-349,695
523,624
-974,643
-938,300
-609,-922
-250,-80
-200,37
237,38
800,-788
385,690
333,500
770,501
-789,-358
-753,-701
570,-311
678,912
-506,-824
43,172
989,-916
540,978
-209,-830
100,-75
857,96
535,-147
669,45
972,-146
-680,716
-331,870
904,-839
-547,-475
716,-890
726,-202
285,55
572,-669
-438,-532
-839,-876
470,-946
-129,223
-530,-121
530,-141
-382,531
394,-1
-408,-690
490,460
-570,480
-632,-398
-622,290
-135,408
873,198
685,147
-688,-330
-191,476
50,-593
573,-818
20,696
-818,351
-792,-680
-844,-870
54,280
-980,-731
890,552
-483,75
-545,-803
291,-531
-611,829
103,-582
397,619
235,-463
-765,362
670,-535
508,635
9,-244
446,-243
785,-777
-805,963
-857,773
-580,-639
-528,-449
917,-658
-422,701
-484,-177
-396,-330
414,973
-558,840
378,-936
226,922
591,-643
885,558
-714,300
-277,301
595,230
-92,-700
457,296
503,641
832,-581
892,224
840,34
-36,363
688,-360
740,-170
-651,999
-763,34
584,-710
-318,650
21,116
448,-571
554,579
330,871
-420,373
356,-160
791,-232
-722,-746
228,594
264,251
-700,733
-860,-680
-423,-679
509,55
-890,609
-854,266
108,-289
545,-288
607,590
-80,-340
-557,260
-649,671
-675,-550
648,-160
-839,547
658,528
69,133
-931,958
-566,-607
-957,-263
-504,271
504,61
899,590
-213,420
553,-801
711,539
-812,-663
120,71
-940,91
-104,363
-505,19
-6,898
992,0
327,549
710,287
-663,-190
75,-453
460,-642
-949,-776
-400,220
-801,-124
-390,908
608,10
983,-867
-27,-730
-79,-920
322,-576
410,-729
-580,784
907,77
-606,-437
631,179
378,487
763,298
-744,-371
701,-580
-550,626
-211,92
-201,780
625,364
260,-323
-800,-303
599,-857
-401,-32
-303,503
810,-637
-154,-155
-66,-308
780,652
-681,328
-533,980
179,-504
277,31
965,-349
-723,856
660,-231
722,647
-252,441
-598,-950
959,-164
-101,-144
-851,-642
995,-507
-67,-560
-917,990
294,385
-446,575
-107,41
-670,867
-634,524
236,380
-886,-478
447,600
144,791
-916,811
-988,-755
858,-620
-830,585
-491,51
-481,739
233,-672
-679,0
-771,411
-200,200
-388,149
875,-266
971,196
-875,61
-927,-129
-500,-816
-151,-662
382,-199
843,950
442,606
-967,472
817,-271
-772,159
-970,-580
-650,-410
623,-137
-437,-117
-838,-461
-325,878
399,155
-439,-190
459,960
495,617
423,-949
-976,-395
930,545
-130,565
-192,-313
-94,222
209,31
305,493
341,150
-623,632
927,-507
674,-199
51,-178
835,-96
-672,-765
-540,-646
733,-373
454,966
793,432
-570,643
605,381
579,-840
352,689
639,-35
-431,-703
-273,637
441,-774
-958,-220
-766,704
-190,-641
-180,47
291,-368
119,114
-713,715
-775,-163
25,452
400,-425
462,453
933,38
-564,57
-127,58
406,521
-255,812
58,-943
-560,930
545,-825
980,-897
-758,191
589,-553
52,-758
210,582
-172,-466
325,340
-178,-281
-609,664
-322,-60
-270,130
175,746
-799,540
-460,6
-362,541
-23,7
412,-65
11,-409
37,812
73,469
-151,761
-901,263
-552,417
847,-137
-19,880
320,346
-802,-512
34,-240
-782,894
-311,479
126,480
499,-470
-561,-450
-962,-794
-100,699
-593,766
-228,-799
-166,79
219,-110
269,7
618,161
-294,833
-320,-388
29,-234
63,-650
-47,710
-350,901
-109,-168
-474,-855
85,829
326,-240
859,223
-540,777
-612,-789
-664,-979
-704,-378
-207,428
-259,238
-553,-963
168,-449
-734,911
-447,187
613,167
40,305
363,-762
860,44
798,-834
-150,181
159,936
-216,-439
231,250
630,521
538,932
127,-100
-584,74
-97,192
-837,382
785,809
-686,-203
-600,-429
-652,-619
683,532
-291,326
-195,788
92,64
-880,-69
493,408
-106,-675
391,131
401,819
-974,269
299,542
-230,952
975,532
288,-398
-674,157
883,943
-578,619
-301,-793
-141,620
-54,-916
-904,634
-870,218
-84,373
-34,490
-525,630
473,-268
-340,-371
59,-100
-879,-649
-622,-84
-510,911
685,-227
112,-89
50,-967
-690,-777
208,373
547,-161
-914,-485
-730,-176
507,440
553,785
481,-781
856,594
926,-165
353,-27
363,661
660,655
508,261
-528,-823
903,790
841,-88
440,-432
-959,122
-610,276
216,-140
-175,204
-27,856
-774,-879
-652,804
62,-607
-431,-540
-968,-745
-507,404
-960,-130
-533,-817
704,-201
-250,969
748,71
-723,-941
-226,-135
-190,-478
610,137
83,620
21,-258
-380,-602
-891,414
-845,759
554,205
-969,-997
930,-994
-472,-191
-947,482
-269,-586
-137,-467
-700,359
136,631
170,215
-854,-108
-429,-868
818,436
78,626
-182,-991
664,-31
263,-375
-310,-237
786,-600
-178,-118
-839,173
33,102
-368,-242
520,220
-879,774
376,441
-694,-227
-259,-299
214,-641
-786,184
998,-559
-289,990
-12,-422
50,456
425,-421
521,41
-888,-93
-878,595
958,42
-443,523
-505,-355
-6,524
231,-287
-170,-631
327,175
-673,1000
-288,811
636,930
-897,-960
-889,-345
-791,190
322,-950
-356,118
-17,-416
-580,410
-153,-277
-606,-811
-396,719
378,113
388,801
-744,-745
-586,595
-550,252
200,750
98,473
375,-939
533,401
872,-133
968,329
-780,729
-832,539
616,-877
682,874
959,-538
-101,-518
-502,-862
771,-589
-107,-333
739,627
338,283
-295,-384
-626,765
-600,-266
-261,-800
140,-456
-834,-662
-485,-508
-50,-580
980,689
-80,709
259,175
285,-856
355,637
730,-240
329,-584
826,222
105,-292
-984,-256
-833,-841
786,823
65,309
385,479
151,83
109,581
135,-450
-925,-430
500,237
570,-522
747,114
655,525
402,833
-720,-25
-624,437
649,710
-411,730
-874,-492
301,-754
-1,-563
860,930
798,52
-627,-615
-469,725
305,119
331,-912
680,-758
828,-106
-232,-86
265,720
640,-157
-422,-210
-324,325
-975,-948
885,-353
-853,735
456,665
-955,458
266,541
-145,-491
605,7
520,-830
948,346
-26,140
-990,622
-954,279
-180,-327
225,890
-835,910
163,12
-374,-193
123,613
400,-799
959,885
-903,217
-564,-317
647,-922
-281,-783
581,710
268,213
216,23
-854,-645
-287,-598
-485,915
-50,843
-76,-378
-40,-721
700,-911
-665,-773
-605,32
-20,685
606,-573
-366,-706
-306,99
-296,787
-270,-244
576,716
504,-850
-556,-830
915,182
37,438
412,-439
-927,920
-891,577
-500,233
-117,-29
244,916
120,-840
-271,-496
663,311
-407,-357
-58,-203
90,449
-650,639
900,-500
-499,54
423,100
710,-624
-593,392
618,-213
716,322
143,460
-695,115
-482,408
-873,752
-935,-126
-350,527
-510,-886
-109,-542
486,799
825,265
835,953
520,383
-550,-285
138,-665
-303,-408
132,-480
441,275
537,737
-960,756
-924,413
-148,-120
-52,342
383,270
722,-264
-641,-53
-529,942
281,-7
-779,13
620,-541
-969,-111
-584,-300
-897,-797
-532,-110
-436,352
1,353
-93,691
-317,983
920,-653
519,-997
-820,362
-481,-172
16,634
-287,825
-46,-244
-62,-777
26,-930
-40,702
299,168
-823,-690
-675,-38
-326,116
-691,-571
-178,768
-240,-110
-292,-300
179,-715
69,645
-332,301
53,112
540,230
-520,250
923,-32
412,984
288,-772
-275,54
-203,-632
-143,173
-828,-684
719,-586
347,-946
932,-293
930,-366
-870,-156
-94,-689
2,-227
-719,-741
259,338
746,456
-314,476
-37,-936
-340,-745
219,939
-280,60
147,-627
556,332
-817,-145
-372,471
516,933
552,590
-570,-268
-231,-802
-510,537
-73,538
-875,-150
799,467
-724,-735
-237,-617
-816,-324
